"Statistic Label","Year","Sex","County","Age Group","Cause of Death","UNIT","VALUE"
"Age-standardised mortality rate","2022","Male","Co. Dublin","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Dublin","65 years and over","Drug dependance, toxicomania","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Dublin","65 years and over","Meningitis","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Dublin","65 years and over","Accidents","Rate","73.9"
"Age-standardised mortality rate","2022","Male","Co. Dublin","65 years and over","Transport accidents","Rate","1.16"
"Age-standardised mortality rate","2022","Male","Co. Dublin","75 years and over","Infectious and parasitic diseases","Rate","82.99"
"Age-standardised mortality rate","2022","Male","Co. Dublin","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","35.06"
"Age-standardised mortality rate","2022","Male","Co. Dublin","75 years and over","Diabetes mellitus","Rate","152.71"
"Age-standardised mortality rate","2022","Male","Co. Dublin","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Dublin","75 years and over","Drug dependance, toxicomania","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Dublin","75 years and over","Meningitis","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Dublin","75 years and over","Accidents","Rate","139.68"
"Age-standardised mortality rate","2022","Male","Co. Dublin","75 years and over","Transport accidents","Rate","2.52"
"Age-standardised mortality rate","2022","Male","Co. Dublin","All ages","Infectious and parasitic diseases","Rate","10.97"
"Age-standardised mortality rate","2022","Male","Co. Dublin","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","3.92"
"Age-standardised mortality rate","2022","Male","Co. Dublin","All ages","Diabetes mellitus","Rate","16.6"
"Age-standardised mortality rate","2022","Male","Co. Dublin","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","0.29"
"Age-standardised mortality rate","2022","Male","Co. Dublin","All ages","Drug dependance, toxicomania","Rate","0.74"
"Age-standardised mortality rate","2022","Male","Co. Dublin","All ages","Meningitis","Rate","0.14"
"Age-standardised mortality rate","2022","Male","Co. Dublin","All ages","Accidents","Rate","31.69"
"Age-standardised mortality rate","2022","Male","Co. Dublin","All ages","Transport accidents","Rate","1.5"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 64 years","Infectious and parasitic diseases","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 64 years","Diabetes mellitus","Rate","0.99"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 64 years","Drug dependance, toxicomania","Rate","2.03"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 64 years","Meningitis","Rate","0.75"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 64 years","Accidents","Rate","14.82"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 64 years","Transport accidents","Rate","2.74"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 74 years","Infectious and parasitic diseases","Rate","2.91"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","1"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 74 years","Diabetes mellitus","Rate","2.88"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 74 years","Drug dependance, toxicomania","Rate","1.79"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 74 years","Meningitis","Rate","0.66"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 74 years","Accidents","Rate","20.75"
"Age-standardised mortality rate","2022","Male","Co. Galway","0 - 74 years","Transport accidents","Rate","3.33"
"Age-standardised mortality rate","2022","Male","Co. Galway","65 years and over","Infectious and parasitic diseases","Rate","73.74"
"Age-standardised mortality rate","2022","Male","Co. Galway","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","15.79"
"Age-standardised mortality rate","2022","Male","Co. Galway","65 years and over","Diabetes mellitus","Rate","87.89"
"Age-standardised mortality rate","2022","Male","Co. Galway","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Galway","65 years and over","Drug dependance, toxicomania","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Galway","65 years and over","Meningitis","Rate","5.28"
"Age-standardised mortality rate","2022","Male","Co. Galway","65 years and over","Accidents","Rate","164.51"
"Age-standardised mortality rate","2022","Male","Co. Galway","65 years and over","Transport accidents","Rate","14.67"
"Age-standardised mortality rate","2022","Male","Co. Galway","75 years and over","Infectious and parasitic diseases","Rate","130.31"
"Age-standardised mortality rate","2022","Male","Co. Galway","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","24.05"
"Age-standardised mortality rate","2022","Male","Co. Galway","75 years and over","Diabetes mellitus","Rate","170.12"
"Age-standardised mortality rate","2022","Male","Co. Galway","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Galway","75 years and over","Drug dependance, toxicomania","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Galway","75 years and over","Meningitis","Rate","11.45"
"Age-standardised mortality rate","2022","Male","Co. Galway","75 years and over","Accidents","Rate","279.18"
"Age-standardised mortality rate","2022","Male","Co. Galway","75 years and over","Transport accidents","Rate","22.63"
"Age-standardised mortality rate","2022","Male","Co. Galway","All ages","Infectious and parasitic diseases","Rate","14.38"
"Age-standardised mortality rate","2022","Male","Co. Galway","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","3.08"
"Age-standardised mortality rate","2022","Male","Co. Galway","All ages","Diabetes mellitus","Rate","17.93"
"Age-standardised mortality rate","2022","Male","Co. Galway","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Galway","All ages","Drug dependance, toxicomania","Rate","1.63"
"Age-standardised mortality rate","2022","Male","Co. Galway","All ages","Meningitis","Rate","1.63"
"Age-standardised mortality rate","2022","Male","Co. Galway","All ages","Accidents","Rate","44.01"
"Age-standardised mortality rate","2022","Male","Co. Galway","All ages","Transport accidents","Rate","5.06"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 64 years","Infectious and parasitic diseases","Rate","2.5"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 64 years","Diabetes mellitus","Rate","2.37"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 64 years","Drug dependance, toxicomania","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 64 years","Meningitis","Rate","1.25"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 64 years","Accidents","Rate","11.38"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 64 years","Transport accidents","Rate","3.24"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 74 years","Infectious and parasitic diseases","Rate","4.75"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 74 years","Diabetes mellitus","Rate","4.79"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 74 years","Drug dependance, toxicomania","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 74 years","Meningitis","Rate","1.1"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 74 years","Accidents","Rate","11.26"
"Age-standardised mortality rate","2022","Male","Co. Kildare","0 - 74 years","Transport accidents","Rate","2.87"
"Age-standardised mortality rate","2022","Male","Co. Kildare","65 years and over","Infectious and parasitic diseases","Rate","69.06"
"Age-standardised mortality rate","2022","Male","Co. Kildare","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","65 years and over","Diabetes mellitus","Rate","125.18"
"Age-standardised mortality rate","2022","Male","Co. Kildare","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","65 years and over","Drug dependance, toxicomania","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","65 years and over","Meningitis","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","65 years and over","Accidents","Rate","59.96"
"Age-standardised mortality rate","2022","Male","Co. Kildare","65 years and over","Transport accidents","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","75 years and over","Infectious and parasitic diseases","Rate","123.94"
"Age-standardised mortality rate","2022","Male","Co. Kildare","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","75 years and over","Diabetes mellitus","Rate","243.98"
"Age-standardised mortality rate","2022","Male","Co. Kildare","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","75 years and over","Drug dependance, toxicomania","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","75 years and over","Meningitis","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","75 years and over","Accidents","Rate","117.86"
"Age-standardised mortality rate","2022","Male","Co. Kildare","75 years and over","Transport accidents","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","All ages","Infectious and parasitic diseases","Rate","15.47"
"Age-standardised mortality rate","2022","Male","Co. Kildare","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","All ages","Diabetes mellitus","Rate","26.32"
"Age-standardised mortality rate","2022","Male","Co. Kildare","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","All ages","Drug dependance, toxicomania","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kildare","All ages","Meningitis","Rate","1"
"Age-standardised mortality rate","2022","Male","Co. Kildare","All ages","Accidents","Rate","20.85"
"Age-standardised mortality rate","2022","Male","Co. Kildare","All ages","Transport accidents","Rate","2.61"
"Age-standardised mortality rate","2022","Male","Co. Kilkenny","0 - 64 years","Infectious and parasitic diseases","Rate","2.37"
"Age-standardised mortality rate","2022","Male","Co. Kilkenny","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kilkenny","0 - 64 years","Diabetes mellitus","Rate","4.76"
"Age-standardised mortality rate","2022","Male","Co. Kilkenny","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Age-standardised mortality rate","2022","Male","Co. Kilkenny","0 - 64 years","Drug dependance, toxicomania","Rate","0"
